feature,class,structuralcategory,functionalcategory,totallength,totaldb,totaloh,fullname,CD1a-100-a,CD1a-100-b,CD1a-150-a,CD1a-150-b,CD1a-20-a,CD1a-20-b,CD1a-50-a,CD1a-50-b,CD1a-75-a,CD1a-75-b,CD1c-100-a,CD1c-100-b,CD1c-150-a,CD1c-150-b,CD1c-20-a,CD1c-20-b,CD1c-50-a,CD1c-50-b,CD1c-75-a,CD1c-75-b
,,,,,,,shortname,CD1aBa,CD1aBb,CD1aAa,CD1aAb,CD1aEa,CD1aEb,CD1aDa,CD1aDb,CD1aCa,CD1aCb,CD1cBa,CD1cBb,CD1cAa,CD1cAb,CD1cEa,CD1cEb,CD1cDa,CD1cDb,CD1cCa,CD1cCb
,,,,,,,cohort,CD1a-100,CD1a-100,CD1a-150,CD1a-150,CD1a-20,CD1a-20,CD1a-50,CD1a-50,CD1a-75,CD1a-75,CD1c-100,CD1c-100,CD1c-150,CD1c-150,CD1c-20,CD1c-20,CD1c-50,CD1c-50,CD1c-75,CD1c-75
PC O-18:0;0/16:1;0,PC O-,GPL,MEM,34,1,0,,1.954509973526,2.03053998947144,2.6292200088501,2.25530004501343,0.466372013092041,0.400584012269974,0.976433992385864,0.969668984413147,1.56851005554199,1.54621005058289,19.4720993041992,18.9333992004395,25.7569007873535,28.8563003540039,4.73688983917236,4.27259016036987,10.9385995864868,10.5718002319336,14.4533996582031,14.6273002624512
PC O-18:1;0/16:0;0,PC O-,GPL,MEM,34,1,0,,2.15840005874634,2.33471989631653,2.89048004150391,2.4725399017334,0.519032001495361,0.439945012331009,1.21609997749329,1.11205005645752,1.76974999904633,1.73422002792358,20.5576000213623,19.0821990966797,27.8542003631592,29.1205005645752,4.52802991867065,4.29694986343384,11.1688003540039,10.7799997329712,14.3072996139526,15.5300998687744
PC O-16:0;0/18:2;0,PC O-,GPL,MEM,34,2,0,,0.277130007743835,0.317642986774445,0.415347009897232,0.240009993314743,0.058219600468874,0.0476351007819176,0.148059993982315,0.117627002298832,0.139624997973442,0.206621006131172,1.91501998901367,2.00551009178162,2.87951993942261,2.91683006286621,0.42035698890686,0.304924994707108,0.907251000404358,1.08238005638123,1.54693996906281,1.66495001316071
PC O-16:1;0/18:1;0,PC O-,GPL,MEM,34,2,0,,13.2658004760742,14.6314001083374,20.2416000366211,19.3549003601074,2.46905994415283,2.35177993774414,6.7735800743103,6.67643022537231,9.97595977783203,10.1772003173828,153.231002807617,153.438995361328,270.045989990234,239.938995361328,27.9207992553711,27.0853996276855,75.7862014770508,73.2773971557617,122.747001647949,116.956001281738
PC O-16:2;0/18:0;0,PC O-,GPL,MEM,34,2,0,,0.213452994823456,NA,NA,0.99626499414444,NA,0.081489197909832,0.120835997164249,0.124123997986317,0.183611005544662,0.169102996587753,0.301607012748718,0.181490004062653,2.97820997238159,NA,0.171206995844841,0.0680937990546227,0.237880006432533,0.217978999018669,0.624643981456757,0.24958099424839
PC O-17:0;0/17:2;0,PC O-,GPL,MEM,34,2,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.176285997033119,0.174585998058319,NA,0.291828989982605,NA,NA,0.143539994955063,0.133334994316101,NA,0.169556006789207
PC O-17:1;0/17:1;0,PC O-,GPL,MEM,34,2,0,,0.722759008407593,0.864740014076233,1.0971599817276,0.592366993427277,0.193246006965637,0.157047003507614,0.451656013727188,0.38927099108696,0.563471972942352,0.561011016368866,4.09968996047974,3.86678004264832,5.95567989349365,6.14395999908447,0.733603000640869,0.664068996906281,2.04224991798401,2.05024003982544,3.13528990745544,2.82490992546082
PC O-17:2;0/17:0;0,PC O-,GPL,MEM,34,2,0,,0.257418990135193,0.288608014583588,0.314240008592606,0.271046996116638,0.184872999787331,0.287786990404129,0.232305005192757,0.191685006022453,0.242598995566368,0.28915798664093,0.411733001470566,0.34060800075531,1.03294003009796,0.570591986179352,0.364879012107849,0.296157985925674,0.345589995384216,0.380800008773804,0.685625016689301,0.420076012611389
PC O-18:1;0/16:1;0,PC O-,GPL,MEM,34,2,0,,4.48128986358643,4.65396022796631,6.78205013275146,3.49876999855042,0.800770998001099,0.684505999088287,2.07462000846863,2.17701005935669,3.29440999031067,3.09871006011963,28.8640995025635,28.0792007446289,47.3119010925293,42.8974990844727,5.5796799659729,4.81899976730347,14.385199546814,13.5736999511719,21.5793991088867,21.6315002441406
PC O-18:2;0/16:0;0,PC O-,GPL,MEM,34,2,0,,0.972795009613037,0.746748983860016,0.996052980422974,0.852878987789154,0.222206994891167,0.223750993609428,0.534036993980408,0.382160007953644,0.594217002391815,0.561378002166748,5.74439001083374,4.91669988632202,9.70946979522705,7.87855005264282,1.23849999904633,1.40173995494843,2.57271003723145,2.55714988708496,3.96508002281189,4.02159023284912
PC O-16:1;0/18:2;0,PC O-,GPL,MEM,34,3,0,,0.169763997197151,0.121685996651649,0.148543000221252,0.0601457990705967,0.0238368008285761,NA,0.0445428006350994,0.0665780007839203,0.0817157998681068,0.0876097977161407,3.01461005210876,2.93542003631592,2.87819004058838,4.67724990844727,0.559195995330811,0.558305978775024,1.29080998897552,1.47560000419617,1.83381998538971,2.00628995895386
PC O-16:2;0/18:1;0,PC O-,GPL,MEM,34,3,0,,1.53664004802704,1.35240995883942,1.84072005748749,2.65651988983154,0.21781499683857,NA,0.70346999168396,0.744817018508911,1.05877995491028,1.08729994297028,3.32884001731873,2.76185989379883,25.0352993011475,5.71758985519409,0.721234023571014,0.522113025188446,1.48477005958557,1.25654995441437,7.2415599822998,2.4457700252533
PC O-17:2;0/17:1;0,PC O-,GPL,MEM,34,3,0,,0.0324187986552715,NA,0.0340162999927998,0.0152823003008962,NA,NA,NA,0.0243318993598223,NA,NA,NA,NA,0.231591999530792,NA,0.0848105996847153,NA,0.0854355022311211,NA,0.13102799654007,NA
PC O-18:1;0/16:2;0,PC O-,GPL,MEM,34,3,0,,0.0337029993534088,NA,0.036828301846981,NA,NA,NA,NA,NA,NA,NA,0.132938995957375,NA,NA,NA,NA,NA,NA,NA,NA,NA
PC O-18:2;0/16:1;0,PC O-,GPL,MEM,34,3,0,,1.0239599943161,0.703270971775055,1.02768003940582,0.213561996817589,0.12457899749279,NA,0.322968006134033,0.413442999124527,0.613228023052216,0.500711977481842,18.5699005126953,19.7831993103027,19.1193008422852,29.7469005584717,3.45532989501953,3.35225009918213,9.22848987579346,9.80969047546387,12.2349996566772,14.3510999679565
PC O-16:1;0/19:1;0,PC O-,GPL,MEM,35,2,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0230991002172232,0.0225162003189325,NA,0.0508494004607201,0.00904067978262901,0.00664037000387907,0.0127533003687859,0.0112143997102976,0.0256078001111746,0.0278759002685547
PC O-17:0;0/18:2;0,PC O-,GPL,MEM,35,2,0,,NA,NA,0.0528625994920731,NA,NA,NA,NA,NA,NA,0.0335602015256882,0.578041017055511,0.565160989761353,1.02051997184753,0.90412300825119,0.14020000398159,0.128520995378494,0.307527005672455,0.3177590072155,0.486450999975204,0.487910002470016
PC O-17:1;0/18:1;0,PC O-,GPL,MEM,35,2,0,,NA,NA,1.32125997543335,NA,NA,NA,NA,NA,NA,0.830411970615387,7.1406102180481,7.34066009521484,12.791600227356,11.3267002105713,1.63901996612549,1.63871002197266,3.86005997657776,3.94975996017456,5.9885401725769,6.31829023361206
PC O-17:2;0/18:0;0,PC O-,GPL,MEM,35,2,0,,NA,NA,0.00606823014095426,NA,NA,NA,NA,NA,NA,0.00631743017584085,0.0309431999921799,0.0263995993882418,NA,0.0405488982796669,0.0102514000609517,0.00661354977637529,0.0136305000633001,NA,0.0171948000788689,0.0230346005409956
PC O-18:1;0/17:1;0,PC O-,GPL,MEM,35,2,0,,NA,NA,0.0107519999146461,NA,NA,NA,NA,NA,NA,0.00661518983542919,0.102439999580383,0.102416001260281,0.189089000225067,0.170686006546021,0.02292750030756,0.0251308996230364,0.0496753007173538,0.0556180998682976,0.0879994034767151,0.0962473005056381
PC O-18:2;0/17:0;0,PC O-,GPL,MEM,35,2,0,,NA,NA,0.00427014008164406,NA,NA,NA,NA,NA,NA,0.00528164999559522,0.0540217012166977,0.0498742982745171,0.194729000329971,0.095185399055481,0.0424352996051311,0.0237716995179653,0.0310808997601271,0.0274954997003078,0.107805997133255,0.0481422990560532
PC O-16:1;0/19:2;0,PC O-,GPL,MEM,35,3,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.466046005487442,0.0776299983263016,NA,NA,NA,NA,NA
PC O-17:0;0/18:3;0,PC O-,GPL,MEM,35,3,0,,0.138570994138718,0.135606005787849,NA,NA,NA,NA,0.0531658008694649,0.0712158009409904,0.120204001665115,0.116734996438026,0.524716973304749,0.538920998573303,0.627083003520966,0.73361998796463,0.0792535990476608,0.110298000276089,0.374350994825363,NA,0.572965979576111,0.4079410135746
PC O-17:1;0/18:2;0,PC O-,GPL,MEM,35,3,0,,1.0585800409317,1.09543001651764,1.74167001247406,1.05597996711731,0.167724996805191,0.125819995999336,0.321608990430832,0.346917003393173,0.685347020626068,0.551846027374268,3.59138989448547,3.94847989082336,3.18888998031616,6.60961008071899,0.369919985532761,0.461398005485535,1.38959002494812,1.62487995624542,2.23038005828857,2.53238010406494
PC O-17:2;0/18:1;0,PC O-,GPL,MEM,35,3,0,,3.48106002807617,3.6010000705719,5.59465980529785,4.71232986450195,0.56582897901535,0.629961013793945,1.46421003341675,1.22713994979858,2.53277993202209,2.34867000579834,6.53625011444092,5.59877014160156,9.55683994293213,10.5791997909546,0.958346009254456,0.978730976581573,2.82328009605408,2.83306002616882,4.53462982177734,4.01662015914917
PC O-18:2;0/17:1;0,PC O-,GPL,MEM,35,3,0,,0.353358000516891,0.304378002882004,0.339278012514114,0.319070994853973,0.086198702454567,0.0760931968688965,0.155816003680229,0.102631002664566,0.243266999721527,0.186611995100975,2.38397002220154,2.1110999584198,2.24371004104614,4.1261100769043,0.332971006631851,0.422266006469727,1.12030005455017,1.05343997478485,1.64934003353119,1.69220995903015
PC O-16:0;0/20:1;0,PC O-,GPL,MEM,36,1,0,,0.256978005170822,0.264997005462646,0.328343987464905,0.268981993198395,0.0471099987626076,0.0441543012857437,0.121476002037525,0.115106999874115,0.186938002705574,0.169598996639252,1.32177996635437,1.09917998313904,1.23387002944946,1.73540997505188,0.305673986673355,0.254801988601685,0.724470019340515,0.616998970508575,0.884342014789581,0.831153988838196
PC O-16:1;0/20:0;0,PC O-,GPL,MEM,36,1,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0410504005849361
PC O-17:0;0/19:1;0,PC O-,GPL,MEM,36,1,0,,0.165609002113342,0.170376002788544,0.239755004644394,0.18868200480938,0.0318005010485649,0.0298804994672537,0.0814237967133522,0.0798283964395523,0.11481499671936,0.135768994688988,0.425386011600494,0.395217001438141,0.469628006219864,0.68485301733017,0.100217998027802,0.0931268036365509,0.23947699368,0.243525996804237,0.294627994298935,0.283872991800308
PC O-17:1;0/19:0;0,PC O-,GPL,MEM,36,1,0,,0.0226632002741098,0.0135367000475526,0.0374072007834911,0.0278680995106697,NA,NA,0.00890586990863085,0.00736541021615267,0.0175398997962475,0.0118199000135064,0.136282995343208,0.114753000438213,0.114940002560616,0.138747006654739,0.025977399200201,0.027972299605608,0.0573804005980492,0.0654093995690346,0.115131996572018,0.0814305022358894
PC O-18:0;0/18:1;0,PC O-,GPL,MEM,36,1,0,,4.26302003860474,4.45339012145996,5.70803022384644,4.56777000427246,0.765887022018433,0.71655398607254,2.0715799331665,1.93828999996185,3.27077007293701,3.03178000450134,19.782600402832,17.5603008270264,20.8770008087158,28.1718997955322,4.73044013977051,4.18474006652832,10.7896995544434,10.7200002670288,12.8605003356934,13.7985000610352
PC O-18:1;0/18:0;0,PC O-,GPL,MEM,36,1,0,,0.232493996620178,0.242498993873596,0.306492000818253,0.232783004641533,0.0362574011087418,0.0389496013522148,0.111198998987675,0.098064698278904,0.187803998589516,0.160377994179726,1.46791005134583,1.24704003334045,1.69106996059418,1.77588999271393,0.352773010730743,0.269928008317947,0.727106988430023,0.768831014633179,0.860508024692535,0.915445029735565
PC O-16:0;0/20:2;0,PC O-,GPL,MEM,36,2,0,,0.106128998100758,0.0997714996337891,0.146208003163338,0.202318996191025,0.022596500813961,0.0256466008722782,0.0556866005063057,0.0566572993993759,0.0701135024428368,0.0927127003669739,0.502233028411865,0.439438998699188,0.852442979812622,0.859664022922516,0.0913356989622116,0.0475931987166405,0.24235400557518,0.211217999458313,0.581247985363007,0.418922007083893
PC O-16:1;0/20:1;0,PC O-,GPL,MEM,36,2,0,,0.52005398273468,0.572218000888824,0.706561028957367,0.935114979743958,0.0953463017940521,0.0982488989830017,0.252846002578735,0.288565993309021,0.410627990961075,0.411334991455078,4.91674995422363,5.16587018966675,8.7962703704834,7.83128976821899,0.890443027019501,0.873760998249054,2.75598001480103,2.43354988098145,3.90493011474609,3.75414991378784
PC O-16:2;0/20:0;0,PC O-,GPL,MEM,36,2,0,,NA,NA,NA,0.0430993996560574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PC O-17:0;0/19:2;0,PC O-,GPL,MEM,36,2,0,,0.0288305003196001,0.028447100892663,0.0494043007493019,0.0559196993708611,NA,NA,NA,0.0155009999871254,0.0183975994586945,0.0203440003097057,0.12007799744606,0.127524003386497,NA,0.193068996071815,NA,NA,0.0946978032588959,0.105883002281189,0.133209004998207,0.0885471031069756
PC O-17:1;0/19:1;0,PC O-,GPL,MEM,36,2,0,,0.159961998462677,0.196087002754211,0.277498006820679,0.178222998976707,0.0321112014353275,0.0367189012467861,0.0795148015022278,0.0967651009559631,0.123053997755051,0.106604002416134,0.544605016708374,0.547002971172333,1.03781998157501,0.80017101764679,0.0980549976229668,0.106876000761986,0.280353993177414,0.236959993839264,0.455105006694794,0.489398986101151
PC O-18:0;0/18:2;0,PC O-,GPL,MEM,36,2,0,,0.139420002698898,0.159242004156113,0.176089003682137,0.191297993063927,0.0355505011975765,0.0265692006796598,0.0594159997999668,0.0949748978018761,0.126551002264023,0.112314999103546,0.598237991333008,0.666788995265961,1.08513998985291,0.925255000591278,0.264147013425827,0.144123002886772,0.379447996616364,0.323018997907639,0.503562986850739,0.410717993974686
PC O-18:1;0/18:1;0,PC O-,GPL,MEM,36,2,0,,7.37231016159058,8.57213020324707,11.036600112915,10.1170997619629,1.46877002716064,1.54219996929169,3.96801996231079,4.31901979446411,6.08446979522705,5.81866979598999,31.7191009521484,31.6522006988525,56.2509002685547,47.6664009094238,6.14108991622925,5.93008995056152,17.6305999755859,15.8482999801636,25.1609992980957,24.5338001251221
PC O-18:2;0/18:0;0,PC O-,GPL,MEM,36,2,0,,0.16618999838829,0.131112992763519,NA,0.313492000102997,0.0413253009319305,0.0527727007865906,0.0826053023338318,0.118422999978065,0.117402002215385,0.108506999909878,NA,NA,NA,NA,0.225920006632805,0.320519000291824,NA,NA,NA,NA
PC O-16:0;0/20:3;0,PC O-,GPL,MEM,36,3,0,,0.0826437026262283,0.103148996829987,0.133313000202179,0.0669514983892441,NA,0.0252599995583296,0.0417435988783836,NA,NA,0.0532053001224995,0.243601992726326,0.277231991291046,NA,0.320612996816635,NA,0.0636996030807495,0.134633004665375,0.11930800229311,0.208079993724823,0.194747000932693
PC O-16:1;0/20:2;0,PC O-,GPL,MEM,36,3,0,,0.310047000646591,0.350721001625061,0.41771799325943,0.556563019752502,0.0583235993981361,0.0638528019189835,0.166894003748894,0.182965993881226,0.256790012121201,0.219292998313904,1.50522994995117,1.32546997070312,2.02944993972778,2.43189001083374,0.28828701376915,0.236349001526833,0.927183985710144,0.703819990158081,1.15595996379852,1.39907002449036
PC O-16:2;0/20:1;0,PC O-,GPL,MEM,36,3,0,,0.10062900185585,0.0945904031395912,0.157822996377945,0.812963008880615,NA,0.0303747002035379,0.0543249994516373,0.0435671992599964,0.0730571001768112,0.085980698466301,NA,NA,1.18078994750977,NA,NA,NA,NA,NA,0.187463000416756,NA
PC O-18:0;0/18:3;0,PC O-,GPL,MEM,36,3,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.043604601174593,NA,NA,NA,NA,NA
PC O-18:1;0/18:2;0,PC O-,GPL,MEM,36,3,0,,0.309166014194489,0.34306201338768,0.437633991241455,0.292017996311188,0.0636415034532547,0.0600567013025284,0.121841996908188,0.190693005919456,0.238016992807388,0.235286995768547,0.869762003421783,0.920042991638184,1.35930001735687,1.52499997615814,0.158123999834061,0.147993996739388,0.545619010925293,0.464816004037857,0.719204008579254,0.783217012882233
PC O-18:2;0/18:1;0,PC O-,GPL,MEM,36,3,0,,5.71700000762939,6.51383018493652,9.26688957214355,6.9738302230835,1.11811995506287,1.20506000518799,2.99732995033264,3.16480994224548,4.8301100730896,4.91647005081177,36.8404998779297,36.8927993774414,51.7757987976074,56.6230010986328,6.84703016281128,6.64625978469849,19.5604991912842,18.5265007019043,30.3104991912842,29.5615997314453
PC O-16:1;0/20:3;0,PC O-,GPL,MEM,36,4,0,,0.421954989433289,0.383830010890961,0.434626013040543,NA,NA,NA,NA,NA,0.398754000663757,0.244930997490883,0.878853023052216,0.679881989955902,NA,NA,NA,NA,NA,NA,0.668775022029877,0.586902976036072
PC O-16:2;0/20:2;0,PC O-,GPL,MEM,36,4,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.145579993724823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PC O-18:2;0/18:2;0,PC O-,GPL,MEM,36,4,0,,0.769788980484009,0.822230994701385,0.760644972324371,NA,NA,NA,NA,NA,0.471341997385025,0.433663010597229,1.47725999355316,1.20483994483948,NA,NA,NA,NA,NA,NA,1.09028005599976,1.28603994846344
PC O-17:0;0/20:1;0,PC O-,GPL,MEM,37,1,0,,NA,NA,NA,2.34431004524231,NA,NA,NA,NA,NA,NA,NA,NA,11.6923999786377,3.10156011581421,NA,NA,NA,NA,2.69859004020691,NA
PC O-17:1;0/20:0;0,PC O-,GPL,MEM,37,1,0,,NA,NA,NA,0.147125005722046,NA,NA,NA,NA,NA,NA,NA,NA,1.64350998401642,NA,NA,NA,NA,NA,0.329553008079529,NA
PC O-18:0;0/19:1;0,PC O-,GPL,MEM,37,1,0,,NA,NA,NA,0.0502780005335808,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0810998007655144,NA,NA,NA,NA,0.0938692018389702,NA
PC O-17:0;0/20:2;0,PC O-,GPL,MEM,37,2,0,,NA,NA,NA,0.548332989215851,NA,NA,NA,NA,NA,NA,NA,NA,3.54225993156433,NA,NA,NA,NA,NA,NA,NA
PC O-17:1;0/20:1;0,PC O-,GPL,MEM,37,2,0,,NA,NA,NA,1.17439997196198,NA,NA,NA,NA,NA,NA,NA,NA,13.9126996994019,NA,NA,NA,NA,NA,NA,NA
PC O-18:1;0/19:1;0,PC O-,GPL,MEM,37,2,0,,NA,NA,NA,0.0281543005257845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PC O-17:0;0/20:3;0,PC O-,GPL,MEM,37,3,0,,NA,NA,NA,0.860526978969574,NA,NA,NA,NA,NA,NA,NA,NA,4.04543018341064,NA,NA,NA,NA,NA,NA,NA
PC O-17:1;0/20:2;0,PC O-,GPL,MEM,37,3,0,,NA,NA,NA,0.642017006874084,NA,NA,NA,NA,NA,NA,NA,NA,2.03320002555847,NA,NA,NA,NA,NA,NA,NA
PC O-17:2;0/20:1;0,PC O-,GPL,MEM,37,3,0,,NA,NA,NA,0.141077995300293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PC O-18:0;0/19:3;0,PC O-,GPL,MEM,37,3,0,,NA,NA,NA,0.0793356001377106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PC O-18:2;0/19:1;0,PC O-,GPL,MEM,37,3,0,,NA,NA,NA,0.103284001350403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PC O-16:0;0/22:0;0,PC O-,GPL,MEM,38,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5296001434326,NA,NA,1.36961996555328,NA,NA,NA
PC O-18:0;0/20:0;0,PC O-,GPL,MEM,38,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.91831994056702,1.46805000305176,3.58490991592407,3.67494010925293,NA,7.02355003356934
PC O-16:0;0/22:1;0,PC O-,GPL,MEM,38,1,0,,NA,0.205005005002022,0.415324002504349,NA,NA,NA,0.121471002697945,NA,NA,0.168963000178337,1.51950001716614,1.69142997264862,1.41270995140076,2.66688990592957,NA,0.338452011346817,0.803520977497101,1.20818996429443,1.22316002845764,1.41197001934052
PC O-16:1;0/22:0;0,PC O-,GPL,MEM,38,1,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.410209000110626,0.388004004955292,NA,0.675287008285522,NA,NA,NA,NA,NA,NA
PC O-17:0;0/21:1;0,PC O-,GPL,MEM,38,1,0,,NA,0.0315328985452652,0.0630519986152649,NA,NA,NA,0.0150853004306555,NA,NA,0.0376956984400749,NA,0.268254011869431,NA,NA,NA,NA,NA,NA,NA,NA
PC O-18:0;0/20:1;0,PC O-,GPL,MEM,38,1,0,,NA,0.728752970695496,1.12038004398346,NA,NA,NA,0.44658899307251,NA,NA,0.582758009433746,4.60336017608643,4.34913015365601,4.13768005371094,6.92866992950439,1.59335994720459,1.33934998512268,3.23023009300232,2.41302990913391,3.11631989479065,4.57028007507324
PC O-18:1;0/20:0;0,PC O-,GPL,MEM,38,1,0,,NA,NA,0.0600361004471779,NA,NA,NA,0.0157392006367445,NA,NA,0.0404662005603313,NA,0.425830990076065,NA,NA,NA,NA,NA,NA,NA,NA
PC O-16:0;0/22:2;0,PC O-,GPL,MEM,38,2,0,,0.110508002340794,0.0914094001054764,0.0990172028541565,0.0980511009693146,NA,NA,NA,NA,0.0446917004883289,0.0563841015100479,0.592893004417419,0.495223999023438,NA,1.05174994468689,0.192478999495506,0.119753003120422,0.269726991653442,0.190822005271912,0.473899006843567,0.447650998830795
PC O-16:1;0/22:1;0,PC O-,GPL,MEM,38,2,0,,0.201985999941826,0.197611004114151,0.331223011016846,0.283268004655838,NA,NA,NA,NA,0.0794887989759445,0.147134006023407,0.926437020301819,0.801069974899292,1.86064994335175,1.91285002231598,0.181615993380547,0.118024997413158,0.405844986438751,0.460144996643066,0.700747013092041,0.611337006092072
PC O-17:1;0/21:1;0,PC O-,GPL,MEM,38,2,0,,0.115440003573895,0.0856389999389648,NA,NA,NA,NA,NA,NA,0.0335050001740456,0.0687450990080833,NA,0.175393000245094,NA,0.204554006457329,NA,NA,NA,NA,NA,NA
PC O-18:0;0/20:2;0,PC O-,GPL,MEM,38,2,0,,0.325628995895386,0.254898995161057,0.320463001728058,0.356527000665665,NA,NA,NA,NA,0.135004997253418,0.163205996155739,0.587692975997925,0.411440998315811,1.06789994239807,0.669704973697662,0.0976243019104004,0.117911003530025,0.196355000138283,0.317651003599167,0.366555005311966,0.375452011823654
PC O-18:1;0/20:1;0,PC O-,GPL,MEM,38,2,0,,0.984409987926483,1.04472994804382,1.30208003520966,1.16645002365112,NA,NA,NA,NA,0.473098009824753,0.598190009593964,2.3585000038147,2.17533993721008,4.31927013397217,3.25574994087219,0.534578025341034,0.478504002094269,1.0215300321579,1.12702000141144,1.94910001754761,1.74224996566772
PC O-16:1;0/22:2;0,PC O-,GPL,MEM,38,3,0,,NA,NA,0.20770999789238,NA,NA,NA,NA,NA,0.119837999343872,0.144832000136375,1.22372996807098,1.41516995429993,1.81057000160217,1.84108996391296,0.216806992888451,NA,0.614338994026184,0.792557001113892,1.10386002063751,1.24032998085022
PC O-18:0;0/20:3;0,PC O-,GPL,MEM,38,3,0,,NA,NA,0.183100000023842,NA,NA,NA,NA,NA,0.11497800052166,0.206093996763229,NA,NA,NA,NA,0.0614599995315075,NA,NA,NA,NA,NA
PC O-18:1;0/20:2;0,PC O-,GPL,MEM,38,3,0,,NA,NA,0.443886011838913,NA,NA,NA,NA,NA,0.266676992177963,0.320675998926163,0.655430018901825,0.360911011695862,0.937770009040833,0.761735022068024,0.0936324000358582,NA,0.304623991250992,0.146330997347832,0.50915801525116,0.379130989313126
PC O-18:2;0/20:1;0,PC O-,GPL,MEM,38,3,0,,NA,NA,0.446985989809036,NA,NA,NA,NA,NA,0.284078001976013,0.368239998817444,1.58161997795105,1.72589004039764,2.96303009986877,2.53454995155334,0.314754992723465,NA,0.696242988109589,0.776876986026764,1.54007005691528,1.78859996795654
PC O-16:0;0/24:0;0,PC O-,GPL,MEM,40,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.13545989990234,8.06284999847412,NA,11.9104995727539,1.99185001850128,2.22325992584229,4.98559999465942,3.81299996376038,4.02442979812622,5.65597009658813
PC O-17:0;0/23:0;0,PC O-,GPL,MEM,40,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.416213005781174,NA,1.14686000347137,NA,NA,NA,NA,NA,0.360922008752823
PC O-18:0;0/22:0;0,PC O-,GPL,MEM,40,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.622932016849518,NA,NA,0.935746014118195,0.340730011463165,0.200086995959282,0.608251988887787,0.431080996990204,NA,0.568225979804993
PC O-16:0;0/24:1;0,PC O-,GPL,MEM,40,1,0,,0.246961995959282,NA,0.39691498875618,NA,NA,NA,NA,NA,0.181937992572784,0.155680999159813,3.41995000839233,3.27626991271973,1.4386500120163,4.08728981018066,1.12771999835968,1.06090998649597,2.03591990470886,2.17652010917664,1.72282004356384,3.1573600769043
PC O-16:1;0/24:0;0,PC O-,GPL,MEM,40,1,0,,0.231742992997169,NA,0.225264996290207,NA,NA,NA,NA,NA,0.127476006746292,0.135066002607346,6.95307016372681,6.6054801940918,3.26152992248535,12.0068998336792,0.781028985977173,0.741657972335815,3.02646994590759,2.16173005104065,2.99505996704102,5.05867004394531
PC O-18:0;0/22:1;0,PC O-,GPL,MEM,40,1,0,,0.714366018772125,NA,1.08402001857758,NA,NA,NA,NA,NA,0.502032995223999,0.536620020866394,1.69008004665375,1.45381999015808,0.935434997081757,1.69916999340057,0.546572983264923,0.646879017353058,1.10232996940613,0.976999998092651,0.78219598531723,1.75409996509552
PC O-18:1;0/22:0;0,PC O-,GPL,MEM,40,1,0,,NA,NA,0.0956327989697456,NA,NA,NA,NA,NA,NA,0.0621185004711151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PC O-16:0;0/24:2;0,PC O-,GPL,MEM,40,2,0,,0.0915784984827042,NA,NA,NA,NA,NA,NA,0.0686355978250504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.68510901927948
PC O-16:1;0/24:1;0,PC O-,GPL,MEM,40,2,0,,0.467963993549347,0.467922985553741,0.529599010944366,0.60172301530838,NA,NA,0.205240994691849,0.189772993326187,0.259613990783691,0.407640993595123,3.7498300075531,3.4236900806427,3.04291009902954,6.19434022903442,1.02430999279022,0.929880023002625,1.95679998397827,1.41034996509552,1.90337002277374,2.16024994850159
PC O-17:1;0/23:1;0,PC O-,GPL,MEM,40,2,0,,0.0889779031276703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PC O-18:0;0/22:2;0,PC O-,GPL,MEM,40,2,0,,0.218138992786407,0.278600990772247,0.350407004356384,0.342622011899948,NA,NA,0.187203004956245,0.0956254974007607,0.166486993432045,0.217723995447159,NA,NA,NA,0.966175973415375,NA,NA,NA,NA,0.49065300822258,NA
