feature,class,structuralcategory,functionalcategory,totallength,totaldb,totaloh,fullname,CD1a-100-a,CD1a-100-b,CD1a-150-a,CD1a-150-b,CD1a-20-a,CD1a-20-b,CD1a-50-a,CD1a-50-b,CD1a-75-a,CD1a-75-b,CD1c-100-a,CD1c-100-b,CD1c-150-a,CD1c-150-b,CD1c-20-a,CD1c-20-b,CD1c-50-a,CD1c-50-b,CD1c-75-a,CD1c-75-b
,,,,,,,shortname,CD1aBa,CD1aBb,CD1aAa,CD1aAb,CD1aEa,CD1aEb,CD1aDa,CD1aDb,CD1aCa,CD1aCb,CD1cBa,CD1cBb,CD1cAa,CD1cAb,CD1cEa,CD1cEb,CD1cDa,CD1cDb,CD1cCa,CD1cCb
,,,,,,,cohort,CD1a-100,CD1a-100,CD1a-150,CD1a-150,CD1a-20,CD1a-20,CD1a-50,CD1a-50,CD1a-75,CD1a-75,CD1c-100,CD1c-100,CD1c-150,CD1c-150,CD1c-20,CD1c-20,CD1c-50,CD1c-50,CD1c-75,CD1c-75
PE 14:0;0_18:0;0,PE,GPL,MEM,32,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00537543614777625,0.00557150218153101,NA,0.00587578393075017,NA,NA,0.00576440083563818,0.00703162681630768,NA
PE 15:0;0_17:0;0,PE,GPL,MEM,32,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00456995065147818,0.00311249901199004,0.002619387412303,0.00415311247003187,0.00373418690579348,NA,0.00516845949194701,0.00349429568078596,0.00371450499608909,0.00445350807798293
PE 16:0;0_16:0;0,PE,GPL,MEM,32,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0124206709368062,0.00821627313219754,0.00783692695964017,0.0127487244103156,NA,NA,0.0135408157723325,0.0106847248932548,0.0106292390993032,0.0125869407075174
PE 14:0;0_18:1;0,PE,GPL,MEM,32,1,0,,0.0490349667142459,0.0509563339601177,0.044276673788633,0.0423124241834682,0.0562263822345058,0.0437513428737724,0.051239486090736,0.0529964508522887,0.0432690477385121,0.0501826541588936,0.0385272033859907,0.0407008388492593,0.0380166956658848,0.0374100265065931,0.0419597303453052,0.0388859127796491,0.0411737932407357,0.0398638243069585,0.0402345766940955,0.0372910899521761
PE 14:1;0_18:0;0,PE,GPL,MEM,32,1,0,,NA,NA,NA,0.0030809271541475,NA,NA,NA,NA,0.00232419055090318,NA,NA,NA,0.00312035356189655,NA,NA,NA,NA,0.00225956046664755,NA,NA
PE 15:0;0_17:1;0,PE,GPL,MEM,32,1,0,,0.00386417361072879,0.00379966124186583,0.00353774074935257,0.00496590513053956,0.0042660701164955,0.00502070264096833,0.0048985227598555,0.00410689074940407,0.00404270569233298,0.00433914358534627,0.0123724769101096,0.0131112242395776,0.0127960937234007,0.0117010186722399,0.0117350162839304,0.0121122898961429,0.0114726920087889,0.0130961638442746,0.0133661032447835,0.0107394147774286
PE 16:0;0_16:1;0,PE,GPL,MEM,32,1,0,,0.0926537600000468,0.0910532002129401,0.0850030709429441,0.0758852190405657,0.110702832377504,0.0899107769205567,0.0967214569801566,0.0991280863740609,0.0827026438891642,0.0911514732458919,0.237046648075736,0.237440053718197,0.216714748729058,0.213895867362989,0.25774581564052,0.250832202155585,0.247505771439994,0.239485842677541,0.24098419516112,0.229187840959099
PE 14:1;0_18:1;0,PE,GPL,MEM,32,2,0,,0.106670813853863,0.10095460272511,0.112100305318121,0.0989706413361314,NA,NA,0.0703622438664623,0.0777300753584426,0.0985330627871859,0.091777182401176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE 15:1;0_17:1;0,PE,GPL,MEM,32,2,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.215627513976179,NA,NA,NA,NA,0.197555391453963,NA
PE 16:1;0_16:1;0,PE,GPL,MEM,32,2,0,,0.248311692352432,0.248462260463776,0.2577380720044,0.248668227635688,0.22071300197623,0.218938121184837,0.193213317249387,0.171212992085372,0.229482418162448,0.198750762704003,0.413990290027474,0.41650846246259,0.396855827702868,0.230761232466561,0.221396781544922,0.209629978169949,0.290351497114424,0.288558181583463,0.207941061631257,0.370101589009961
PE 16:0;0_17:0;0,PE,GPL,MEM,33,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0170526920627495,0.0145160524396851,0.0191708622006769,0.0179816771573987,NA,NA,0.0106617795853957,NA,0.01786852877047,0.0122368224648529
PE 13:0;0_20:1;0,PE,GPL,MEM,33,1,0,,0.000589464884863946,0.000687009953285139,0.000539175952772704,0.000641574160157648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE 15:0;0_18:1;0,PE,GPL,MEM,33,1,0,,0.0469892683246549,0.0446385531357475,0.0424579635483011,0.0450415408091502,NA,NA,0.0301784550291439,0.0349480188627456,0.0436289731136024,0.0445202960342794,0.0334598087789335,0.0375350869199498,0.0247472134558539,0.0292715064441434,0.0307111182915437,0.0219547760331769,0.0354581987993039,0.0347024305830366,0.0330401066085029,0.0312392975664484
PE 16:0;0_17:1;0,PE,GPL,MEM,33,1,0,,0.00647315960290297,0.00596803434557665,0.00583250495072515,0.00605617060315923,NA,NA,0.00432811509207478,0.004886458355955,0.006237778025603,0.00625317276874531,0.0111474004180013,0.0132490973518724,0.00965436110313013,0.00982517641101976,0.0112032429237779,0.00789144429469935,0.0125648529919292,0.0122685225138362,0.0121642264698886,0.0109867678900113
PE 16:1;0_17:0;0,PE,GPL,MEM,33,1,0,,0.0107283886021688,0.0102030932290228,0.0108018418989025,0.0102155972474777,NA,NA,0.0073752770390549,0.00768787348152067,0.0104193601686855,0.0101495511948905,0.0205666429292613,0.0217569256432396,0.0170345863791201,0.0192961919943706,0.0180181358302667,0.0125708590772514,0.021990130600721,0.0217600362965478,0.0215230158258425,0.0178326246780683
PE 16:1;0_17:1;0,PE,GPL,MEM,33,2,0,,0.0501202083046986,0.0322899709176017,0.0255366072660068,0.0280045583990338,0.0586941805644047,0.0986529419713793,0.0528707989139178,0.0374211368437302,0.037988260657251,0.0380862754636552,0.0365012625686953,0.0282407580212264,0.0208087524827353,0.0224650058039095,0.0618980415380301,0.0635793810688676,0.0500786971873784,0.0357474355028336,0.0288204102374314,0.0364883276500896
PE 14:0;0_20:1;0,PE,GPL,MEM,34,1,0,,0.00866072499271519,0.0078248758504435,0.00722602399831278,0.00681383894625181,NA,0.009333581463399,0.00812588060400695,0.00955605281636963,0.00905416735310001,0.00829918448869047,0.0137595601590309,NA,NA,NA,NA,NA,0.0139225274274657,NA,NA,0.0131667270929833
PE 15:0;0_19:1;0,PE,GPL,MEM,34,1,0,,NA,0.00177671012544701,NA,NA,NA,NA,NA,NA,NA,0.00289700347843574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE 16:0;0_18:1;0,PE,GPL,MEM,34,1,0,,0.547719054557598,0.533656763315646,0.491710407638,0.474206836488485,0.635617500285443,0.604022417986288,0.593919134548513,0.597643032076234,0.547781026275113,0.550310139531356,0.492511204332361,0.500737505768513,0.444972035988409,0.43727597142126,0.566088949265148,0.549707121646783,0.512766153936761,0.540677544397213,0.518644093476896,0.480014939718461
PE 16:1;0_18:0;0,PE,GPL,MEM,34,1,0,,0.239800424928444,0.234670267526413,0.218246614020482,0.208557122045516,0.268236940694795,0.256261785227288,0.253904208576085,0.26486505019867,0.239374173152465,0.241764952001806,0.305520423455902,0.314921835744114,0.316108049116635,0.293493047894304,0.351263487523258,0.338055731122406,0.318607314757651,0.336657887020916,0.351972647649119,0.311199218124739
PE 17:0;0_17:1;0,PE,GPL,MEM,34,1,0,,0.0106451500712389,0.0103458458178849,0.0098693582574349,0.00876903801393831,0.0132705745254721,0.0136729776061747,0.0108059284322387,0.0114072128241181,0.010422132834788,0.00964731196236977,0.016436886351703,0.0154929992569079,0.0133946552092859,0.0150698193969954,0.0187215572665252,0.0188231598883259,0.0155110769795188,0.0177573638416925,0.0195537139888721,0.0177075150907983
PE 15:1;0_19:1;0,PE,GPL,MEM,34,2,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0103488285326004,NA,NA,NA,NA,NA
PE 16:0;0_18:2;0,PE,GPL,MEM,34,2,0,,0.0158620206098087,0.0135072092648518,0.012413007457628,0.0153144735668682,0.0213886470941034,0.0195510243334388,0.0159700050953713,0.0142083483479377,0.0156725838054577,0.0156082202061573,0.0151234995855503,0.0130722586496632,0.01396728245769,0.0123800245333445,0.0152612058102121,0.0200978704427278,0.013985502671387,0.0140987727430232,0.0161255890525464,0.0154741648002407
PE 16:1;0_18:1;0,PE,GPL,MEM,34,2,0,,1.42424273773086,1.36473247960963,1.30517586388214,1.25830964594182,1.54686560286909,1.40179616241062,1.40768273356124,1.41566608989134,1.35068997715895,1.36687214762341,0.822334400547986,0.818772890397451,0.777405870864489,0.774525275759234,0.759696953887924,0.731251612046111,0.766224321842722,0.779330706855197,0.843552836254068,0.798024148971237
PE 16:2;0_18:0;0,PE,GPL,MEM,34,2,0,,0.00485392847560225,0.00348980013749943,0.0028958733378845,0.00413149845823995,NA,NA,0.00435286738300894,0.00468706749072018,0.00408545935732623,0.00347649774414138,0.00334496423104561,0.00322853010198929,NA,NA,NA,NA,NA,NA,0.00330592311116428,NA
PE 17:1;0_17:1;0,PE,GPL,MEM,34,2,0,,0.0169406848834772,0.0174904423262126,0.0150545989197375,0.0164742825655786,0.0175944639751218,0.0186035123248564,0.0170953076117059,0.0176961753659714,0.0151200965008765,0.016812821631251,0.024253035883663,0.0243424787830021,0.0240972811415258,0.0236024982360993,0.0251713934916657,0.02176318741247,0.0225485554765426,0.0246647077216636,0.0245934180559072,0.0243200940934101
PE 16:1;0_18:2;0,PE,GPL,MEM,34,3,0,,0.00857788039523982,0.00947174078821415,0.00878124823695807,0.00869852782067209,0.0163826349735779,NA,0.0112989769715937,0.0123572579807728,0.0121192818904891,0.0100635384994003,0.0116033784035246,0.0162630908435968,NA,0.00973503388088973,NA,NA,0.0106429111713851,0.0155871966543587,NA,0.0101846259507391
PE 16:2;0_18:1;0,PE,GPL,MEM,34,3,0,,0.0120191047066187,0.0109740034867499,0.0109672557779858,0.00971588458282541,0.0106953846759737,NA,0.0124660959827527,0.0120374029379818,0.0103506883221923,0.0113337637860053,0.00651434441448673,NA,NA,0.00603830090923256,NA,NA,NA,NA,NA,0.00437895521111185
PE 16:0;0_19:0;0,PE,GPL,MEM,35,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0175274550438768,NA,NA
PE 17:0;0_18:0;0,PE,GPL,MEM,35,0,0,,0.0118092567473283,NA,NA,0.0123694177902193,NA,NA,0.0126186094240495,NA,NA,0.0118128954077148,0.0163822482781536,0.0148921019424423,NA,NA,0.017579356889003,NA,NA,NA,NA,NA
PE 15:0;0_20:1;0,PE,GPL,MEM,35,1,0,,0.0155834841791254,0.0169736512812942,0.0157241859272511,0.0169682940270749,0.0219419711227789,0.0230962941551755,0.0202995683176998,0.0138543829315387,0.0139103234417832,0.0129063497295132,0.0119467229757665,0.0121295234070213,0.0164941422589244,0.0173894910396116,0.0171313568256182,0.0185906790744724,0.0184179732210931,0.0191893381076831,0.0180514805173308,0.0108911244680584
PE 16:0;0_19:1;0,PE,GPL,MEM,35,1,0,,0.0419111054791978,0.0400978425792266,0.0285198628611351,NA,NA,NA,NA,0.0586503390847216,0.0511418853686244,0.0529272666762043,0.0291026074254649,0.0239734213944288,NA,NA,NA,NA,NA,NA,NA,0.0313358490969985
PE 16:1;0_19:0;0,PE,GPL,MEM,35,1,0,,0.00566019021525172,0.00499389735334866,0.00522311669596322,0.0200938497309766,NA,NA,0.00933230101750301,0.00506802746826045,NA,0.00467263237753374,NA,0.00845962415388969,NA,NA,0.0151570089164828,NA,NA,NA,NA,NA
PE 17:0;0_18:1;0,PE,GPL,MEM,35,1,0,,0.0977097253812912,0.0982319095658301,0.091621858378183,0.0985402929356352,0.149185161776851,0.134701754504629,0.128710630653623,0.0870052365188351,0.0857107394347628,0.0819891076609582,0.0701474012436786,0.0664282896505131,0.0804927988132444,0.0850235453627362,0.0990133452483731,0.111268527838729,0.099284972082173,0.102075644165462,0.0987844935503721,0.0620318028540517
PE 15:0;0_20:2;0,PE,GPL,MEM,35,2,0,,NA,NA,NA,NA,NA,NA,0.00128655469682176,NA,NA,NA,0.000448398271435167,NA,0.000954281061861206,0.000341772402080685,NA,NA,0.000559659802177496,NA,0.000626751123075093,NA
PE 16:1;0_19:1;0,PE,GPL,MEM,35,2,0,,0.00562037108848349,0.00513925380473078,0.00451396646478849,0.00439604678436279,0.00552777250691779,0.0071561501572969,0.00480364993694988,0.00505247267223876,0.00447986741621149,0.00485769348659718,0.00419553865422767,0.00397225874004326,NA,0.00347640857790502,0.0101139702208361,NA,0.00448776338989098,0.00427125012121981,0.00413166815806985,0.00432048690616476
PE 17:0;0_18:2;0,PE,GPL,MEM,35,2,0,,0.00095395714212091,NA,0.000877920343060457,NA,NA,NA,NA,NA,0.00119141220623986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE 17:1;0_18:1;0,PE,GPL,MEM,35,2,0,,0.177367373770818,0.173697215189873,0.156202795302619,0.148316381701014,0.210953104603398,0.213046012911012,0.186102016530066,0.183042877517778,0.166362459402705,0.172821935480654,0.0760777420107796,0.0698507761881602,0.0610023447398224,0.0577247853016728,0.0901732089500352,0.0975398093662923,0.078061948800761,0.0795362098381656,0.0695590488358532,0.074911150256451
PE 17:1;0_18:2;0,PE,GPL,MEM,35,3,0,,0.0136605793550286,NA,0.00810274479490061,NA,NA,NA,NA,NA,NA,NA,0.0110089918992514,0.00847676716874295,NA,0.00844811437455132,NA,NA,0.0114496648423026,NA,NA,0.0104797413020881
PE 16:0;0_20:1;0,PE,GPL,MEM,36,1,0,,0.0810557632968548,0.084536893177542,0.0774861057299385,0.0849120387103982,0.100116693889941,0.0873793317404964,0.0862789244805094,0.0899028003444606,0.0844605786787834,0.0821560062915217,0.0848188297364499,0.0880035314520265,0.0874083213223213,0.0753470242224986,0.0881888553470707,0.0895132886691062,0.0839952542507964,0.0910132778308591,0.10180179116011,0.0849131879752835
PE 16:1;0_20:0;0,PE,GPL,MEM,36,1,0,,NA,NA,NA,NA,NA,0.0214550499849942,0.021434316814561,0.0232043838128235,NA,0.0201221069631842,NA,NA,NA,0.0188653587629712,0.0208323753097987,NA,NA,NA,NA,0.0197727363750447
PE 17:0;0_19:1;0,PE,GPL,MEM,36,1,0,,0.00289322686346092,NA,NA,NA,NA,NA,0.00320962120233915,NA,0.00214788344360584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE 18:0;0_18:1;0,PE,GPL,MEM,36,1,0,,0.864438290833472,0.838517104313264,0.767119442421484,0.764245634875981,0.978998629636647,0.918440986013246,0.879495360347699,0.922695441010084,0.824243047514796,0.865907943074692,0.405673046608428,0.396729020504637,0.35436654139262,0.341034165793763,0.438741380751876,0.456850521344011,0.417279711673014,0.428310377736348,0.439234140570371,0.394695910532498
PE 16:0;0_20:2;0,PE,GPL,MEM,36,2,0,,0.0169380547407107,0.0201826643384176,0.0148230979381949,0.0140303458551482,0.0250934844760229,0.0253590808555232,0.0222957873618541,0.016794817292541,0.0177727279233841,0.018856271299164,0.0102001395959055,0.00710573214986134,0.0216965345040788,0.00911074187493942,NA,0.0118689706975445,0.00978603303379338,0.0100197432380922,0.01594427376317,0.00996740922323046
PE 16:1;0_20:1;0,PE,GPL,MEM,36,2,0,,0.15467150730313,0.145244595618645,0.139776502588062,0.141775193795178,0.16567784175142,0.149871494369104,0.160129248198988,0.157609620841802,0.159818215126955,0.138977464551636,0.119905595890491,0.11988294924484,0.12473315124979,0.11590936450039,0.127602028064437,0.122138101855271,0.122874276992985,0.120600126319302,0.129688706650004,0.121260517342739
PE 17:1;0_19:1;0,PE,GPL,MEM,36,2,0,,0.0112537135628837,0.00966795798729611,0.00881350363371151,NA,0.0373430407527203,0.0544407022777337,0.0181943413842829,0.0133300787264972,0.0137647302611341,0.0156344477030357,0.00533276902543116,0.00437789693197059,NA,0.00463616693590548,NA,0.0240584551694706,0.00975652720192045,NA,0.0082530308338791,0.00722102173419851
PE 18:0;0_18:2;0,PE,GPL,MEM,36,2,0,,0.0426545500218155,0.040112421085094,0.035290596623304,0.0402465931824637,0.0498125130326196,0.0452490276045641,0.0398568391428391,0.0462962533884432,0.0401604349866204,0.04082887977844,0.0161226752330543,0.013509740298669,0.0139842188289096,0.0121193884465254,0.0178111724090914,0.0186453914776308,0.0149204729388021,0.0148068233547487,0.0143935960502241,0.0141346326827615
PE 18:1;0_18:1;0,PE,GPL,MEM,36,2,0,,4.52666250010367,4.38410083422365,3.95216336118253,3.99508672464328,5.01337145691508,4.63963129385548,4.66747773374215,4.72253753539753,4.42426721271119,4.5287949725533,1.23009588960208,1.24404122286429,1.11562036771128,1.10101439326589,1.41252753560425,1.36857413712658,1.31216512490503,1.3111144927586,1.31841582717663,1.25373506562561
PE 16:0;0_20:3;0,PE,GPL,MEM,36,3,0,,0.0153197280924612,0.0128050294570004,0.0130828195569987,0.0147289180127897,0.0189865754850867,0.0224248806269972,0.0154826103770778,0.0144630187650749,0.0153380355792739,0.0144774640537097,0.00910239902760256,0.00723740548386114,NA,0.00918278487332575,0.012086427463299,0.0119371252931312,0.0101201500772592,0.00895624830431027,0.0136013976317674,NA
PE 16:1;0_20:2;0,PE,GPL,MEM,36,3,0,,0.0163197918626639,0.0178082150915953,0.0162094227037318,0.017916759567004,0.0168996011663188,0.0187971288991407,0.0179429903562289,0.0164574876603269,0.0172304500482503,0.0178357497929116,0.00705688912444007,0.00760079650399471,0.0112653792181145,0.00698274982679456,0.00914263403472763,0.0063476677358765,0.00613344778665025,0.00833913501214214,0.00892180795885654,0.00915454875354186
PE 17:1;0_19:2;0,PE,GPL,MEM,36,3,0,,0.00241896601676525,0.00262522893516558,0.00147360613101637,0.00196596114587722,NA,NA,0.00295547845244626,0.00247829113299265,0.00165920507307062,0.002420524058723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE 18:0;0_18:3;0,PE,GPL,MEM,36,3,0,,NA,0.0040588263536131,0.00261796031335458,0.00477063648987298,NA,NA,0.00498305318957298,0.00509055827587584,0.00423912067393066,0.00543393438452019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE 18:1;0_18:2;0,PE,GPL,MEM,36,3,0,,0.164935022091053,0.16770047782434,0.146842202580263,0.136723321526856,0.181097487069273,0.165897277756839,0.159181567925135,0.171767888255432,0.161093394358464,0.150428755999756,0.0227686589958522,0.0252938841583303,0.0138516079511353,0.019277972907385,0.0213954532184965,0.0245144205428957,0.0229234361011633,0.0253957389186661,0.0170242382053823,0.0309651783981112
PE 16:1;0_20:3;0,PE,GPL,MEM,36,4,0,,0.00561907218601068,0.00389748280144398,0.00420120565792214,NA,NA,NA,NA,NA,0.00340984969197502,0.00423312058611529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE 18:1;0_18:3;0,PE,GPL,MEM,36,4,0,,0.00817339354178872,0.00566361137928158,0.00670407460673512,NA,NA,NA,NA,NA,0.00631199453262831,0.00562149146884613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE 18:2;0_18:2;0,PE,GPL,MEM,36,4,0,,0.0007881738122635,0.000640210540365524,0.00098128570380088,NA,NA,NA,NA,NA,0.000989468516343599,0.000523902410128749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE 15:0;0_22:1;0,PE,GPL,MEM,37,1,0,,0.00231252975402604,0.00190475289254044,0.00222427482162942,0.00138320632562555,0.00113246965751617,0.00110911081499053,0.00185503199515914,0.00157406636210631,0.0021936324342978,0.00177656476530491,0.00100283308498434,0.000598958911386732,0.00128667736837887,0.000546728774181962,0.00166046082968764,0.00139773350303151,0.00108894149735994,0.000519133854159512,0.000586713366392557,0.000729957722325762
PE 16:1;0_21:0;0,PE,GPL,MEM,37,1,0,,NA,NA,NA,NA,NA,NA,NA,0.00267610209245046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE 17:0;0_20:1;0,PE,GPL,MEM,37,1,0,,0.0108414504434401,0.0107281391136885,0.0115710240617927,0.00652798015594933,0.0072637062647767,0.00709271922424992,0.0109140743269764,0.00921970023114923,0.0116089178858001,0.00941425355116844,0.00382989444486875,0.00361701555544621,0.0052980875104161,0.00221444923488545,0.00681097417004271,0.00558917333881036,0.00567766244111031,0.00335421618873763,0.00271416429772889,0.00301434149029588
PE 18:0;0_19:1;0,PE,GPL,MEM,37,1,0,,0.0205012181151648,0.0180077234869858,0.0134606835218896,0.0123316956900937,0.0431708557009199,0.0434678974611182,0.0362505088476314,0.0287987719621648,0.0256450900090196,0.0235227083984687,0.00825324925161548,0.00605680056142343,0.00850766879527016,0.00320798689809767,NA,NA,NA,0.00821425454348675,0.00532955541161358,0.00585472284872275
PE 18:1;0_19:0;0,PE,GPL,MEM,37,1,0,,0.0271553715217098,0.0238177228064955,0.0236260542203263,0.0327535461099278,0.0174764558936118,0.0196485682718634,0.023778621371271,0.0225488019106528,0.0261307767480575,0.0260761299411684,0.0109269449877372,0.00779054594723811,NA,0.00609627954214708,0.0185149153686068,0.0130030685844774,0.01248134562201,0.00724731556153739,0.0118353810133884,0.0061499813607212
PE 15:0;0_22:2;0,PE,GPL,MEM,37,2,0,,NA,0.000925979997443352,0.000812173875171909,0.00198933068973156,NA,NA,0.00109420328984989,NA,0.000922448397691817,NA,0.00106292522841015,0.000780226373935688,NA,0.00141264395791929,0.00059456327113658,NA,0.000815314481878627,0.000760706799833623,0.00274383408939915,0.00144780590553664
PE 16:1;0_21:1;0,PE,GPL,MEM,37,2,0,,NA,0.00332598330646689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE 17:0;0_20:2;0,PE,GPL,MEM,37,2,0,,0.00253232355311097,0.0025322721659779,0.00222976060320795,0.00459513306802493,0.00354978337839126,0.00589920884843599,0.00312200880828788,0.00333514237718473,0.00300275272279998,0.00333484409205771,0.000444048154367759,0.000327390022179403,NA,0.000364955463388164,NA,NA,0.000533145612205183,NA,0.000868656400806222,0.000533338099712601
PE 17:1;0_20:1;0,PE,GPL,MEM,37,2,0,,0.0315139296580901,0.0271197758646325,0.0259522360505341,0.0235909828662516,0.0308752108383471,0.0288713798132688,0.0318883686021857,0.0312920150323958,0.0322513135815905,0.0327806681425316,0.00566308972024044,0.00565325100245995,NA,0.0043757091208081,0.00484179089997347,NA,0.00617849355357353,0.00580232470713986,0.00496672383808248,0.00609561165257663
PE 18:0;0_19:2;0,PE,GPL,MEM,37,2,0,,0.00209707608247945,0.00177363066992739,0.00140069235214281,NA,NA,0.00372479884504291,0.00240068043700803,0.00197707550986761,0.00241956979465955,0.00246087870253747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE 18:1;0_19:1;0,PE,GPL,MEM,37,2,0,,0.0473192316899085,0.0395936676241032,0.0412581120695389,0.0363248929376439,0.0492289369433721,0.043322316520437,0.0455778115297785,0.0461783716292442,0.048700386290434,0.050039598948797,0.0122285320938873,0.0101634180207057,NA,0.0103482878960721,0.014737639537294,NA,0.0130842328578246,0.0114584067648417,0.010446150106008,0.0141900778763821
PE 17:0;0_20:3;0,PE,GPL,MEM,37,3,0,,0.00118920682720323,0.0010792430451486,0.0013080696334769,0.00282494298274582,NA,NA,0.00182541531706475,0.00224778989615568,NA,0.00282585373953734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE 17:1;0_20:2;0,PE,GPL,MEM,37,3,0,,0.00599644916627414,0.00479234062516219,0.00582768945007636,0.00316155891036212,NA,NA,0.00516907499848854,0.00511068180600467,0.00997413030885162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE 18:0;0_19:3;0,PE,GPL,MEM,37,3,0,,0.00117773792504094,0.000744497333392215,0.000800955243733724,NA,NA,NA,NA,NA,0.0016840324576349,0.00132274046334916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE 18:1;0_19:2;0,PE,GPL,MEM,37,3,0,,0.008162098822889,0.0075561937529898,0.0086327502107278,0.00543512792238608,NA,NA,0.00825919180731768,0.00811577744887208,0.0148477747471743,0.0137671235062602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE 18:2;0_19:1;0,PE,GPL,MEM,37,3,0,,0.000745258951602847,NA,0.000644456342423813,NA,NA,NA,0.000861165471608635,0.000931055429795909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE 16:0;0_22:1;0,PE,GPL,MEM,38,1,0,,0.00594635445193152,0.0118873871039876,0.00485792180648965,0.0044812620698969,0.00760368867596283,0.0160192549103077,0.0062798638489638,0.00617585635968893,0.00570771653881054,0.00574750219282126,0.00470994746115823,0.00932741920133812,0.00352897946284614,0.0108849289314313,0.0146072082694535,NA,0.00458681122235328,NA,0.00822693451186907,0.0103446168795343
PE 16:1;0_22:0;0,PE,GPL,MEM,38,1,0,,0.00632874575430238,0.0149589558589084,0.00681342329862153,0.0215701073154185,NA,0.0215111688864566,0.00676001842969252,0.00802973650784424,0.0075058791671442,0.00764738198233163,0.0035838805680316,NA,NA,NA,NA,NA,NA,NA,0.0175353424267473,0.0150574875392086
PE 17:0;0_21:1;0,PE,GPL,MEM,38,1,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0010858465281022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE 18:0;0_20:1;0,PE,GPL,MEM,38,1,0,,0.0481945283076082,0.106110387200353,0.0430504585925862,0.0346092896084193,0.0577110241864714,0.105784086828339,0.0481533689775986,0.0491613875691721,0.0496185686410893,0.0493042568111698,0.0117072069723991,0.0347038963193767,0.00992552034784109,0.0382410104252924,0.0426872632777615,0.0144762764540787,0.0133802965776471,0.0161373328156363,0.0266967234114275,0.0362652306523226
PE 18:1;0_20:0;0,PE,GPL,MEM,38,1,0,,0.0677966138912683,NA,0.0628138406465281,0.0649369808860633,0.0849378365198251,NA,0.0753399571078313,0.0798101377279876,0.071847408922049,0.0737530493982962,0.0299226242888297,NA,0.0324921488174057,NA,NA,0.043710297305474,0.0325616393047509,0.0427008684219427,NA,NA
PE 16:0;0_22:2;0,PE,GPL,MEM,38,2,0,,0.00620050914559039,0.00540336523012327,0.00502962560448146,0.00767760528041253,NA,NA,0.00608205151660642,0.00576915743033541,0.00659213724662558,0.00681673456391471,0.0105008275208652,NA,0.0221842951413894,NA,NA,NA,NA,NA,0.0169221928565499,0.0101919271438615
PE 16:1;0_22:1;0,PE,GPL,MEM,38,2,0,,0.041692776191426,0.0430175857440111,0.036184197977276,0.0418769322004476,0.0468049283063797,0.040502925794854,0.0427785177009128,0.0409436989218009,0.0396621288554471,0.0454129606515362,0.016074209638903,0.0167058865882839,0.0300036599467615,0.0230243757763565,0.0230476197099805,0.0218068258751505,0.018471779586839,0.0186295662900523,0.0290913151992424,0.0180217847672512
PE 17:1;0_21:1;0,PE,GPL,MEM,38,2,0,,0.00434287380327692,0.00379885870156159,0.0025045561388135,0.00528055810298878,NA,NA,0.00921077931022705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00195783192273859
PE 18:0;0_20:2;0,PE,GPL,MEM,38,2,0,,0.0676335215213292,0.0644375973507782,0.0590977632148714,0.0567488825249481,0.0727057064845553,0.0687927209183144,0.0679335480936917,0.070292935002557,0.0645472531166338,0.0666202327883941,0.00517286826881943,0.00496963015399867,NA,NA,0.00679045782598776,0.00739742397577399,0.00661422520899776,0.00534305326207107,NA,0.00540247265914731
